Él debe de ser una persona agradable.	He must be a pleasant person.
Estas reuniones siempre duran mucho tiempo.	These meetings always last a long time.
Nunca sabes cuánto tiempo van a durar.	You never know how long they're going to last.
Un discurso suele durar una hora.	A speech usually lasts an hour.
Algunos discursos duran mucho menos.	Some speeches last much less.
Esta debe de ser la casa del Papa.	This must be the Pope's house.
Debe de hacer frío fuera.	It must be cold outside.
Siempre hace frío en invierno.	It's always cold in the winter.
Se tarda mucho tiempo en aprender un idioma.	It takes a long time to learn a language.
¿Por qué se tarda tanto tiempo?	Why does it take so long?
Porque hay que estudiar mucho.	Because you have to study a lot.
¿A quién le gusta estudiar?	Who likes to study?
A mucha gente le gusta estudiar.	A lot of people like to study.
Debe de ser gente extraña.	They must be strange people.
Son como tú y yo.	They're like you and me.
¿Puedo hacerte una pregunta?	Can I ask you a question?
Por supuesto que sí.	Of course you can.
¿Puedes hablar un poco más alto?	Can you speak a little louder?
¿No me oyes?	Can't you hear me?
Apenas puedo entender lo que dices.	I can barely / hardly understand what you're saying.
Puedes hacer lo que quieras.	You can do whatever you want.
Él lo puede hacer mejor que yo.	He can do it better than I can.
No puede ser tan difícil.	It can't be that difficult.
Puedo cancelarlo si quieres.	I can cancel it if you want.
Cualquiera puede hacer eso.	Anyone can do that.
¡Pues yo no lo voy a hacer!	Well, I'm not going to do it!
Le diré dónde ponerlo. (a él)	I'll tell him where to put it.
No correré ese riesgo.	I won't run that risk.
¿Tienes miedo?	Are you afraid?
No tengo miedo de nada ni de nadie.	I'm not afraid of anything or anyone.
Sé más que nadie aquí.	I know more than anyone here.
Esto es un poco más fácil de leer.	This is a bit easier to read.
Él corre más deprisa que yo.	He runs faster than I do / me.
No tengas miedo.	Don't be afraid.
No voy a hacerte nada.	I'm not going to do anything to you.
¿Por qué me estás mirando así?	Why are you looking at me like that?
¿No te fías de mí?	Don't you trust me?
¿No quieres decirme nada?	Don't you want to tell me anything?
¿Quién no tiene coche?	Who doesn't have a car?
¿Alguien sabe dónde está Pepe?	Does anyone know where Pepe is?
No saben dónde estoy.	They don't know where I am.
Todo el mundo sabe que no hay nadie allí.	Everyone knows there isn't anyone there.
Nadie me dice nada.	Nobody tells me anything.
No estoy de acuerdo con ellos.	I don't agree with them.
¿Saben cuál es su opinión? (de ella)	Do they know what her opinion is?
Ella nunca le dice nada a nadie.	She never tells anyone anything.
¿Por qué no hablas con ella?	Why don't you talk to her?
Le hablaré cuando la vea.	I'll talk to her when I see her.
¿Con qué frecuencia la ves?	How often do you see her?
Casi nunca la veo.	I hardly ever see her.
¿Por qué no estás de acuerdo con él?	Why don't you agree with him?
Nunca estamos de acuerdo en nada.	We never agree on anything.
Él no sabe cuándo es la fiesta.	He doesn't know when the party is.
¿Por qué llevas camisas como esas?	Why do you wear shirts like that?
No seas como ellos.	Don't be like them.
¿Nadie sabe dónde está Tom?	Doesn't anyone know where Tom is?
Yo sé lo que (él) hace.	I know what he does.
Sé también por qué lo hace.	I also know why he does it.
¿Por qué lo hace (él)?	Why does he do it?
¿Cuándo me lo darán?	When will they give it to me?
¿Cuándo te darán qué?	When will they give you what?
Dadme lo que me deben.	Give me what they owe me.
¿Qué te deben?	What do they owe you?
Me deben mucho dinero.	They owe me a lot of money.
Me temo que no te lo van a pagar.	I'm afraid they're not going to pay you.
¿Qué te hace creer eso?	What makes you think that?
Porque sé que no tienen ni un duro.	Because I know they don't have a penny.
¿Quién sabe eso además de ti?	Who knows that besides you?
Bastante gente.	Quite a few people.
¿No se da (ella) cuenta de dónde está?	Doesn't she realise where she is?
¿Te das cuenta de lo que haces?	Do you realise what you're doing?
¿No es esto más fácil que aquello?	Isn't this easier than that?
Ella es más bonita que su hermana.	She's prettier than her sister.
Son más altos que los alemanes.	They're taller than the Germans.
Esto es más complicado.	This is more complicated.
No te preocupes; no tendré miedo.	Don't worry; I won't be afraid.
¿De qué tienes miedo?	What are you afraid of?
¿Quién se lo va a pedir? (a ella)	Who's going to ask her for it?
Él tiene miedo de pedírmelo.	He's afraid to ask me for it.
Tienes que tener más cuidado.	You have to be more careful.
Haz lo que digo, no lo que hago.	Do what I say, not what I do.
¿Por qué tengo que hacer lo que dices?	Why do I have to do what you say?
Porque sé lo que está bien.	Because I know what's right.
¿Por qué no vas allí andando?	Why don't you walk there?
¿No crees que está un poco lejos?	Don't you think it's a bit far?
Quizás para ti, pero no para mí.	Maybe for you, but not for me.
Tienes mucha práctica.	You've had a lot of practice.
¿Qué vas a hacer?	What are you going to do?
Voy a aprender a tocar el piano.	I'm going to learn how to play the piano.
¿Por qué estás interesado en eso?	Why are you interested in that?
Porque la música me interesa.	Because music interests me.
¿Qué más sabes hacer?	What else do you know how to do?
Déjame en paz.	Leave me alone.
Los precios caerán a finales de año.	Prices will fall at the end of the year.
¿Por qué crees que caerán?	Why do you think they'll fall?
Porque tienen que caer.	Because they have to fall.
Nadie está comprando nada.	Nobody's buying anything.
¿Por qué nadie está comprando nada?	Why isn't anyone buying anything?
Porque nadie tiene dinero.	Because nobody has any money.
Le voy a dar una lección.	I'm going to teach him a lesson.
¿Qué le vas a hacer?	What are you going to do to him?
Voy a hacer algo que (él) nunca olvidará.	I'm going to do something that he'll never forget.
No me hagas más preguntas.	Don't ask me any more questions.
Me marcharé cuando termine.	I'll leave when I finish.
Se irán cuando yo se lo diga.	They'll leave when I tell them.
¿Quieres saber lo que yo pienso?	Do you want to know what I think?
Creo que la gente gasta demasiado.	I think people spend too much.
¿Te incluyes a ti mismo?	Does that include you?
No soy como el resto de vosotros.	I'm not like the rest of you.
Me considero un hombre especial.	I consider myself a special man.
¿Qué te hace tan especial?	What makes you so special?
¿Conoces a muchos hombres con alas?	Do you know many men with wings?
¿Quieres decir que tienes alas?	Do you mean you have wings?
Tengo dos, para ser más exacto.	I have two, to be exact.
¿Qué haces con ellas?	What do you do with them?
¿Para qué crees que son las alas?	What do you think wings are for?
Son para volar.	They're for flying.
Pareces más inteligente cada día.	You seem more intelligent every day.
Entonces puedes volar.	Then you can fly.
Así es.	That's right.
No sé qué decir.	I don't know what to say.
Prométeme que no se lo dirás a nadie.	Promise me you won't tell anyone.
De acuerdo, tienes mi palabra.	All right, you have my word.
Déjame verte volar.	Let me see you fly.
Nunca dejo a nadie verme volar.	I never let anyone see me fly.
¿Cuánta gente sabe que tienes alas?	How many people know you have wings?
Solo unos pocos lo saben.	Only a few know (about it).
No me fío de la gente como ella.	I don't trust people like her.
¿Qué tienes en contra de ella?	What do you have against her?
Necesito pensarlo.	I need to think about it.
¿Por qué no le buscarán?	Why won't they look for him?
No te preocupes; no lo perderé.	Don't worry; I won't lose it.
Nunca volveré a hacer eso.	I'll never do that again.
Él nunca volverá si yo estoy aquí.	He'll never come back if I'm here.
Siempre estaré aquí si me necesitas.	I'll always be here if you need me.
No lloverá hasta la semana que viene.	It won't rain until next week.
¿Cómo sabes tantas cosas?	How do you know so many things?
Él no hará ese tipo de esfuerzo.	He won't make that kind of effort.
No les diré tu nombre a no ser que me lo pidan.	I won't tell them your name unless they ask me for it.
Nunca hablarás inglés si no estudias.	You'll never speak English if you don't study.
Estoy cansado de estudiar.	I'm tired of studying.
No eres el único.	You're not the only one.
No enseñaré a niños como él.	I won't teach children like him.
Me niego.	I refuse.
Entonces, no puedes trabajar aquí.	Then you can't work here.
¿Por qué no puedo?	Why can't I?
Porque la mayoría de los niños son como ese niño.	Because most children are like that child.
Esto no lleva mucho tiempo.	This doesn't take long.
No lo haré para nadie salvo para él.	I won't do it for anyone but him.
Está oscureciendo.	It's getting dark.
Las cosas están poniéndose difíciles.	Things are getting difficult.
Es demasiado duro para mí.	It's too hard for me.
Él no tiene suficiente dinero.	He doesn't have enough money.
Él no es lo suficientemente fuerte.	He's not strong enough.
Basta ya.	That's enough.
¿Qué te pasa?	What's the matter with you?
¿Por qué (él) no nos lo explica?	Why doesn't he explain it to us?
¿Por qué siempre tiene que gritar?	Why does he always have to shout?
Estaré de vuelta en un par de días.	I'll be back in a couple of days.
Enseguida vuelvo.	I'll be right back.
Nunca se lo voy a ofrecer. (a ella)	I'm never going to offer it to her.
¿A qué hora llegarán aquí?	What time will they get here?
No tengo ni idea.	I have no idea.
No saltarán la valla.	They won't jump over the fence.
Es demasiado alta para ellos.	It's too high for them.
Yo no creo que sea lo suficientemente alta.	I don't think it's high enough.
No estoy pidiendo tu opinión.	I'm not asking (for) your opinion.
¡Lárgate de aquí!	Get out of here!
¿Cómo puedes hacer una cosa así?	How can you do a thing like that?
Porque no tengo más remedio.	Because I have no choice.
¿Cuándo vas a elegir?	When are you going to choose?
Son muy parecidos, ¿no?	They're very similar, aren't they?
Este es de oro.	This one's gold.
Me quedaré con el de plata.	I'll take the silver one.
No lo comprobaré si eso es lo que quieres.	I won't check it if that's what you want.
Tardaré unos tres meses.	It will take me about three months.
Suelo tardar una hora.	It usually takes me an hour.
Usted es un hombre muy valiente.	You're a very brave man.
Se tarda mucho en aprender inglés.	It takes a long time to learn English.
Yo no tardaré mucho; ya verás.	It won't take me long; you'll see.
Estuve con ellos ayer.	I was with them yesterday.
¿Dónde estuviste?	Where were you?
¿Dónde naciste?	Where were you born?
¿Qué estabas haciendo a las diez?	What were you doing at ten o'clock?
Yo no estaba haciendo nada.	I wasn't doing anything.
¿Cuál fue su opinión? (de él)	What was his opinion?
Él no estuvo allí.	He wasn't there.
No estaba lloviendo.	It wasn't raining.
Hubo una reunión aquí.	There was a meeting here.
¿Hubo una huelga ayer?	Was there a strike yesterday?
Hubo huelgas en todas partes.	There were strikes everywhere.
¿No hubo una huelga aquí?	Wasn't there a strike here?
Nunca hay huelgas aquí.	There are never any strikes here.
Todo fue igual el año pasado.	Everything was the same last year.
Hubo una mujer aquí ayer, ¿no?	There was a woman here yesterday, wasn't there?
Fue bastante fácil.	It was quite easy.
Lo siento, pero me tengo que ir.	I'm sorry, but I have to go.
¿Por qué te tienes que ir?	Why do you have to go?
Tengo cosas que hacer.	I have some things to do.
¿No quieres venir conmigo?	Don't you want to come with me?
Me gustaría, pero no puedo.	I'd like to, but I can't.
¿Cuándo volveré a verte?	When will I see you again?
Cuando vuelva mañana por la mañana.	When I come back tomorrow morning.
¿Me puedes hacer un favor?	Can you do me a favour?
Lo que quieras.	Whatever you want.
Él era un gran líder.	He was a great leader.
El camión estaba en el garaje.	The truck / lorry was in the garage.
¿Dónde estaba?	Where was it?
Dije que estaba en el garaje.	I said it was in the garage.
¿Qué dijiste?	What did you say?
¿No me oyes?	Can't you hear me?
¿Me estás hablando a mí?	Are you talking to me?
¿Qué decías?	What were you saying?
Yo no decía nada.	I wasn't saying anything.
¿Pero no dijiste algo acerca de Tom?	But didn't you say something about Tom?
No dije nada en absoluto.	I didn't say anything at all.
¿Qué le dijiste? (a él)	What did you tell him?
Se lo conté todo.	I told him everything.
¿Quién te dijo eso?	Who told you that?
¿Quién dijo eso?	Who said that?
¿Fuiste allí?	Did you go there?
¿Por qué no viniste aquí?	Why didn't you come here?
¿Fue alguien contigo?	Did anyone go with you?
¿Con quién estuviste?	Who were you with?
¿Viste a los padres de Pepe?	Did you see Pepe's parents?
¿Qué estaban haciendo cuando les viste?	What were they doing when you saw them?
¿Sabían que les estabas mirando?	Did they know you were looking at them?
¿Te vieron?	Did they see you?
¿Qué hiciste cuando te vieron?	What did you do when they saw you?
Ellos deben de tener mucho dinero.	They must have a lot of money.
¿Quién le vio?	Who saw him?
¿Quién lo hizo?	Who did it?
¿Quién le siguió?	Who followed him?
¿Quién jugó con ello?	Who played with it?
¿Quién asistió al concierto?	Who attended the concert?
¿Quién dejó esto aquí?	Who left this here?
¿Quién rompió la lámpara?	Who broke the lamp?
¿Quién intentó llamarme anoche?	Who tried to call me last night?
¿Qué pasó?	What happened?
¿Cuánta gente estaba allí cuando ocurrió?	How many people were there when it happened?
¿Por qué no me llamó nadie?	Why didn't anyone call me?
¿Le mataste tú?	Did you kill him?
¿La vio tu hermano?	Did your brother see her?
¿Qué hacía ella cuando él la vio?	What was she doing when he saw her?
¿Por qué no quieres contestarme?	Why don't you want to answer me?
¿Por qué dejaste esto aquí?	Why did you leave this here?
¿Cuándo la llevaste allí?	When did you take her there?
¿Quería ir ella contigo?	Did she want to go with you?
¿Dónde conseguiste esa pistola?	Where did you get that gun?
¿Por qué no la usaste?	Why didn't you use it?
¿Sabía él que la tenías?	Did he know you had it?
¿Qué hizo cuando la vio?	What did he do when he saw it?
¿Intentó quitártela?	Did he try to take it from you?
¿Cuál fue tu primera reacción?	What was your first reaction?
¿Se alegró (él) de verte?	Was he glad to see you?
¿Cuándo viste la pelea?	When did you see the fight?
¿Cómo empezó?	How did it start?
¿Qué estabas haciendo cuando empezó?	What were you doing when it started?
¿Cómo terminó?	How did it end?
¿Quién ganó la pelea?	Who won the fight?
¿Qué le pasó al otro hombre?	What happened to the other man?
¿Le llevaron al hotel?	Did they take him to the hotel?
¿Por qué le llevaron allí?	Why did they take him there?
¿Le vio un médico?	Did a doctor see him?
¿Por qué no intentaste pararle?	Why didn't you try to stop him?
¿Quién decidió hacer eso?	Who decided to do that?
¿De quién fue esa idea?	Whose idea was that?
¿Y después qué pasó?	And then what happened?
¿De quién era el cuchillo?	Whose knife was it?
¿Pertenecía a Morgan?	Did it belong to Morgan?
¿Estás seguro de que él estaba borracho?	Are you sure he was drunk?
¿Por qué crees que (él) lo hizo?	Why do you think he did it?
¿Tenía (él) algo en contra de ella?	Did he have anything against her?
¿Le tenía él miedo? (a ella)	Was he afraid of her?
¿Qué hizo (él) con el cuchillo?	What did he do with the knife?
¿Quién le mató?	Who killed him?
¿Quién le dio el cuchillo?	Who gave him the knife?
¿Por qué se lo diste?	Why did you give it to him?
¿Por qué estaba (él) tan nervioso?	Why was he so nervous?
Muchas gracias por contestar a mis preguntas.	Thank you very much for answering my questions.
Nadie le trajo aquí.	Nobody brought him here.
¿Quién le llevó al zoo?	Who took him to the zoo?
Nadie me lo leyó.	No-one / Nobody read it to me.
Todos pensábamos que estaban aquí.	We all thought they were here.
La mayoría de ellos vinieron con él.	Most of them came with him.
¿Quién hizo este vestido?	Who made this dress?
Le esperé durante una hora.	I waited for him for an hour.
¿A quién salvaste?	Who did you save?
¿Adónde lo mandaron?	Where did they send it?
¿A quién se lo mandaste?	Who did you send it to?
¿Por qué no me mandaste una copia?	Why didn't you send me a copy?
¿Quién lo cubrió?	Who covered it?
Me mintieron.	They lied to me.
Me enteré esta mañana.	I found out this morning.
¿Quién pintó este techo?	Who painted this ceiling?
¿Fumaste delante de él?	Did you smoke in front of him?
¿Dijo él algo?	Did he say anything?
Me empujaron al agua.	They pushed me into the water.
Me utilizaron.	They used me.
Llegaron aquí tarde.	They got here late.
Llovió todo el día.	It rained all day.
No nevó el invierno pasado.	It didn't snow last winter.
¿Quién inventó el teléfono?	Who invented the telephone?
¿Lo inventaste tú?	Did you invent it?
Él empezó a gritarme.	He began to shout at me.
¿Quién robó el cuadro?	Who stole the picture?
¿Por qué lo robaste?	Why did you steal it?
Cené con ella.	I had dinner with her.
Cenaron fuera.	They had dinner out.
Me lo comí con las manos.	I ate it with my hands.
Lo mecanografié muy despacio.	I typed it very slowly.
Tardé una hora.	It took me an hour.
Terminé una hora más tarde.	I finished an hour later.
Me levanté pronto.	I got up early.
Me vestí en la oscuridad.	I got dressed in the dark.
Desayuné con mi mujer.	I had breakfast with my wife.
Salí de casa a las 7.	I left home at 7 o'clock.
Busqué un taxi.	I looked for a taxi.
Decidí coger un autobús.	I decided to catch a bus.
Llegué tarde a la oficina.	I got to the office late.
Mi jefe me estaba esperando.	My boss was waiting for me.
Me dio los buenos días.	He said good morning to me.
Volvió a su despacho.	He went back to his office.
Me invitó a comer.	He invited me to lunch.
Pagó la cuenta.	He paid the bill.
Dejó una buena propina.	He left a big tip.
Me habló de mi futuro.	He spoke to me about my future.
Me dio consejos.	He gave me some advice.
Cambió de tema.	He changed the subject.
Se levantó y se fue.	He got up and left.
No lo probarán si está caliente.	They won't try it if it's hot.
Hay muy poca gente como él.	There are very few people like him.
Es increíble; no me lo puedo creer.	It's incredible; I can't believe it.
¿Qué hará él si lo acusamos?	What will he do if we accuse him?
Déjame eso a mí.	Leave that to me.
Sé lo que hago.	I know what I'm doing.
La conocí en un viaje a Londres.	I met her on a trip to London.
¿Qué hacías en un viaje a Inglaterra?	What were you doing on a trip to England?
Quería mejorar mi inglés.	I wanted to improve my English.
¿Tuviste éxito?	Did you succeed?
Aprendí muy poco.	I learned very little.
¡Pero estuviste allí dos meses!	But you were there for two months!
Los pasé con ella.	I spent them with her.
Hablamos español todo el tiempo.	We spoke Spanish the whole time.
¿Gastaste todo tu dinero?	Did you spend all your money?
Mucho más de lo que tú crees.	Much more than you think.
Dicen que eres bastante rico.	They say you're quite rich.
No te fíes de todo lo que oyes.	Don't trust everything you hear.
Pero tienen razón, ¿no?	But they're right, aren't they?
Quizás sí, quizás no.	Maybe they are, maybe they aren't.
Alguien dejó algo en alguna parte.	Somebody left something somewhere.
Nadie dejó nada en ninguna parte.	Nobody left anything anywhere.
Se acabó la fiesta.	The party's over.
Las cosas nunca son tan fáciles como parecen.	Things are never as easy as they seem.
Fue tan malo que me marché.	It was so bad that I left.
Él es mucho más alto de lo que crees.	He's a lot taller than you think.
Soy más fuerte que el hombre más fuerte del mundo.	I'm stronger than the strongest man in the world.
Estaban tan buenos que me comí tres.	They were so good that I ate three.
¿Por qué te comiste tantos?	Why did you eat so many?
Es mucho peor de lo que crees.	It's much worse than you think.
Tendrás que hacer un esfuerzo.	You'll have to make an effort.
Nunca volveré a hacerlo.	I'll never do it again.
Estarás allí, ¿verdad?	You'll be there, won't you?
Duele mucho más de lo que pensaba.	It hurts much more than I thought.
¿Dónde te duele?	Where does it hurt?
Me duele el hombro.	My shoulder hurts.
Habrá una huelga mañana.	There will be a strike tomorrow.
Habrá por lo menos diez chicas.	There will be at least ten girls.
¿Cuántas habrá?	How many will there be?
Habrá bastantes.	There will be quite a few.
¿Qué quieres decir con "bastantes"?	What do you mean by "quite a few"?
Más de lo que te puedes imaginar.	More than you can imagine.
Cuando llegues allí, dale esto. (a él)	When you get there, give this to him.
No sé por qué ella te gusta tanto.	I don't know why you like her so much.
Hay muchas chicas como ella.	There are a lot of girls like her.
Muy pocas son tan listas como ella.	Very few are as clever as she is.
Eso es lo que busco en las mujeres.	That's what I look for in women.
Hay poca gente tan rica como él.	There are few people as rich as he is / him.
Me gustaría tener otra oportunidad.	I'd like to have another chance.
Tendremos que encontrar otra manera.	We'll have to find another way.
Si alguna vez necesitas algo, llámame.	If you ever need anything, call me.
¿Intenta él alguna vez influenciarte?	Does he ever try to influence you?
¿Alguna vez te duele la espalda?	Does your back ever hurt?
Suelen hacerlo ellos mismos.	They usually do it themselves.
Trabajar es bueno para la salud.	Working is good for your health.
¿Cuánto te debo?	How much do I owe you?
Le debo un favor.	I owe him a favour.
Fue realmente interesante.	It was really interesting.
¿Cuándo murió él?	When did he die?
¿Cómo murió?	How did he die?
Murió con las botas puestas.	He died with his boots on.
Creo que se las quitó primero.	I think he took them off first.
¿Quién te dijo eso?	Who told you that?
No me acuerdo de nada de lo que dije.	I don't remember anything I said.
